Charm++> Running on Gemini (GNI) with 45 processes
Charm++> static SMSG
Charm++> SMSG memory: 222.2KB
Charm++> memory pool init block size: 8MB, total memory pool limit 0MB (0 means no limit)
Charm++> memory pool registered memory limit: 200000MB, send limit: 100000MB
Charm++> only comm thread send/recv messages
Charm++> Cray TLB page size: 2048K
Charm++> Running in SMP mode: numNodes 45,  15 worker threads per process
Charm++> The comm. thread both sends and receives messages
Charm++> Using recursive bisection (scheme 3) for topology aware partitions
Charm++> TORUS A SIZE 11 USING 4 5 6 8 9 10
Charm++> TORUS B SIZE 6 USING 0 1 2 3 4 5
Charm++> TORUS C SIZE 8 USING 0 1 2 3 4 5 6 7
Charm++> TORUS MINIMAL MESH SIZE IS 7 BY 6 BY 8
Redirecting stdout to files output_002/0/job2.0.log through 44
EXCHANGE_ACCEPT 34 (34) 35 (41) RUN 8072
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8072
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8073
EXCHANGE_ACCEPT 19 (20) 20 (17) RUN 8073
EXCHANGE_ACCEPT 17 (19) 18 (25) RUN 8073
EXCHANGE_ACCEPT 42 (30) 43 (43) RUN 8074
EXCHANGE_ACCEPT 36 (38) 37 (27) RUN 8074
EXCHANGE_ACCEPT 32 (40) 33 (32) RUN 8074
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8074
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8075
EXCHANGE_ACCEPT 19 (17) 20 (20) RUN 8075
EXCHANGE_ACCEPT 23 (18) 24 (23) RUN 8075
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 8076
EXCHANGE_ACCEPT 40 (39) 41 (35) RUN 8076
EXCHANGE_ACCEPT 30 (24) 31 (33) RUN 8076
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8076
EXCHANGE_ACCEPT 3 (5) 4 (10) RUN 8077
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8077
EXCHANGE_ACCEPT 35 (34) 36 (27) RUN 8077
EXCHANGE_ACCEPT 29 (36) 30 (33) RUN 8077
EXCHANGE_ACCEPT 25 (29) 26 (26) RUN 8077
EXCHANGE_ACCEPT 23 (23) 24 (18) RUN 8077
EXCHANGE_ACCEPT 42 (42) 43 (30) RUN 8078
EXCHANGE_ACCEPT 40 (35) 41 (39) RUN 8078
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8078
EXCHANGE_ACCEPT 35 (27) 36 (34) RUN 8079
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8079
EXCHANGE_ACCEPT 23 (18) 24 (23) RUN 8079
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8080
EXCHANGE_ACCEPT 18 (19) 19 (20) RUN 8080
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 8081
EXCHANGE_ACCEPT 29 (33) 30 (36) RUN 8081
EXCHANGE_ACCEPT 27 (31) 28 (28) RUN 8081
EXCHANGE_ACCEPT 23 (23) 24 (18) RUN 8081
EXCHANGE_ACCEPT 42 (30) 43 (42) RUN 8082
EXCHANGE_ACCEPT 32 (32) 33 (40) RUN 8082
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8082
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 8083
EXCHANGE_ACCEPT 19 (19) 20 (17) RUN 8083
EXCHANGE_ACCEPT 40 (39) 41 (35) RUN 8084
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8084
EXCHANGE_ACCEPT 30 (33) 31 (24) RUN 8084
EXCHANGE_ACCEPT 32 (40) 33 (32) RUN 8084
EXCHANGE_ACCEPT 20 (19) 21 (16) RUN 8084
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8085
EXCHANGE_ACCEPT 9 (4) 10 (3) RUN 8085
EXCHANGE_ACCEPT 42 (42) 43 (30) RUN 8086
EXCHANGE_ACCEPT 40 (35) 41 (39) RUN 8086
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8086
EXCHANGE_ACCEPT 20 (16) 21 (19) RUN 8086
EXCHANGE_ACCEPT 24 (23) 25 (26) RUN 8086
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8087
EXCHANGE_ACCEPT 35 (34) 36 (27) RUN 8087
EXCHANGE_ACCEPT 29 (36) 30 (24) RUN 8087
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8088
EXCHANGE_ACCEPT 28 (31) 29 (24) RUN 8088
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 8089
EXCHANGE_ACCEPT 19 (17) 20 (19) RUN 8089
EXCHANGE_ACCEPT 42 (30) 43 (42) RUN 8090
EXCHANGE_ACCEPT 38 (44) 39 (37) RUN 8090
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8090
EXCHANGE_ACCEPT 18 (20) 19 (19) RUN 8090
EXCHANGE_ACCEPT 24 (26) 25 (23) RUN 8090
EXCHANGE_ACCEPT 41 (35) 42 (42) RUN 8091EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 8091

EXCHANGE_ACCEPT 25 (26) 26 (29) RUN 8091
EXCHANGE_ACCEPT 6 (12) 7 (8) RUN 8092
EXCHANGE_ACCEPT 38 (37) 39 (44) RUN 8092
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8092
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8093
EXCHANGE_ACCEPT 41 (42) 42 (35) RUN 8093
EXCHANGE_ACCEPT 35 (27) 36 (34) RUN 8093
EXCHANGE_ACCEPT 17 (25) 18 (19) RUN 8093
EXCHANGE_ACCEPT 42 (42) 43 (30) RUN 8094
EXCHANGE_ACCEPT 10 (4) 11 (9) RUN 8094
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8094
EXCHANGE_ACCEPT 41 (35) 42 (30) RUN 8095
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8095
EXCHANGE_ACCEPT 35 (34) 36 (27) RUN 8095
EXCHANGE_ACCEPT 25 (29) 26 (26) RUN 8095
EXCHANGE_ACCEPT 6 (8) 7 (12) RUN 8096
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8096
EXCHANGE_ACCEPT 32 (32) 33 (40) RUN 8096
EXCHANGE_ACCEPT 41 (30) 42 (35) RUN 8097
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 8097
EXCHANGE_ACCEPT 37 (38) 38 (44) RUN 8097
EXCHANGE_ACCEPT 35 (27) 36 (34) RUN 8097
EXCHANGE_ACCEPT 17 (19) 18 (25) RUN 8097
EXCHANGE_ACCEPT 42 (30) 43 (42) RUN 8098
EXCHANGE_ACCEPT 36 (27) 37 (44) RUN 8098
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8098
EXCHANGE_ACCEPT 28 (24) 29 (31) RUN 8098
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 8099
EXCHANGE_ACCEPT 3 (10) 4 (5) RUN 8099
EXCHANGE_ACCEPT 41 (35) 42 (42) RUN 8099
EXCHANGE_ACCEPT 6 (12) 7 (8) RUN 8100
EXCHANGE_ACCEPT 36 (44) 37 (27) RUN 8100
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8100
EXCHANGE_ACCEPT 22 (14) 23 (18) RUN 8100
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8101
EXCHANGE_ACCEPT 41 (42) 42 (35) RUN 8101
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 8101
EXCHANGE_ACCEPT 19 (20) 20 (17) RUN 8101
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8102
EXCHANGE_ACCEPT 20 (20) 21 (16) RUN 8102
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 8103
EXCHANGE_ACCEPT 41 (35) 42 (42) RUN 8103
EXCHANGE_ACCEPT 42 (35) 43 (43) RUN 8104
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8104
EXCHANGE_ACCEPT 37 (44) 38 (38) RUN 8105
EXCHANGE_ACCEPT 43 (35) 44 (30) RUN 8105
EXCHANGE_ACCEPT 27 (28) 28 (31) RUN 8105
EXCHANGE_ACCEPT 42 (43) 43 (30) RUN 8106
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8106
EXCHANGE_ACCEPT 22 (18) 23 (14) RUN 8106
EXCHANGE_ACCEPT 24 (23) 25 (26) RUN 8106
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 8107
EXCHANGE_ACCEPT 31 (33) 32 (40) RUN 8107
EXCHANGE_ACCEPT 27 (31) 28 (28) RUN 8107
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8108
EXCHANGE_ACCEPT 24 (26) 25 (23) RUN 8108
EXCHANGE_ACCEPT 43 (35) 44 (43) RUN 8109
EXCHANGE_ACCEPT 41 (42) 42 (30) RUN 8109
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 8109
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8110
EXCHANGE_ACCEPT 18 (19) 19 (17) RUN 8110
EXCHANGE_ACCEPT 20 (16) 21 (20) RUN 8110
EXCHANGE_ACCEPT 43 (43) 44 (35) RUN 8111
EXCHANGE_ACCEPT 41 (30) 42 (42) RUN 8111
EXCHANGE_ACCEPT 42 (30) 43 (35) RUN 8112
EXCHANGE_ACCEPT 6 (8) 7 (12) RUN 8112
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8112
EXCHANGE_ACCEPT 20 (20) 21 (16) RUN 8112EXCHANGE_ACCEPT 18 (17) 19 (19) RUN 8112

EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 8113
EXCHANGE_ACCEPT 41 (42) 42 (35) RUN 8113
EXCHANGE_ACCEPT 29 (24) 30 (36) RUN 8113
EXCHANGE_ACCEPT 17 (25) 18 (19) RUN 8113
EXCHANGE_ACCEPT 40 (39) 41 (35) RUN 8114
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8114
EXCHANGE_ACCEPT 20 (16) 21 (20) RUN 8114
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8115
EXCHANGE_ACCEPT 37 (38) 38 (44) RUN 8115
EXCHANGE_ACCEPT 35 (34) 36 (27) RUN 8115
EXCHANGE_ACCEPT 27 (28) 28 (31) RUN 8115
EXCHANGE_ACCEPT 42 (42) 43 (30) RUN 8116
EXCHANGE_ACCEPT 38 (38) 39 (37) RUN 8116
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8116
EXCHANGE_ACCEPT 20 (20) 21 (16) RUN 8116
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8117
EXCHANGE_ACCEPT 31 (40) 32 (33) RUN 8117
EXCHANGE_ACCEPT 17 (19) 18 (25) RUN 8117
EXCHANGE_ACCEPT 19 (17) 20 (16) RUN 8117
EXCHANGE_ACCEPT 25 (26) 26 (29) RUN 8117
EXCHANGE_ACCEPT 42 (30) 43 (43) RUN 8118
EXCHANGE_ACCEPT 40 (35) 41 (39) RUN 8118
EXCHANGE_ACCEPT 14 (22) 15 (11) RUN 8118
EXCHANGE_ACCEPT 28 (28) 29 (36) RUN 8118
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8118
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8119
EXCHANGE_ACCEPT 17 (15) 18 (19) RUN 8119
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 8120
EXCHANGE_ACCEPT 36 (34) 37 (44) RUN 8120
EXCHANGE_ACCEPT 16 (25) 17 (19) RUN 8120
EXCHANGE_ACCEPT 28 (36) 29 (28) RUN 8120
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8121
EXCHANGE_ACCEPT 17 (25) 18 (15) RUN 8121
EXCHANGE_ACCEPT 19 (16) 20 (17) RUN 8121
EXCHANGE_ACCEPT 42 (42) 43 (30) RUN 8122
EXCHANGE_ACCEPT 36 (44) 37 (34) RUN 8122
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8122
EXCHANGE_ACCEPT 18 (25) 19 (17) RUN 8122
EXCHANGE_ACCEPT 20 (16) 21 (20) RUN 8122
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8123
EXCHANGE_ACCEPT 33 (32) 34 (41) RUN 8123
EXCHANGE_ACCEPT 38 (37) 39 (38) RUN 8124
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8124
EXCHANGE_ACCEPT 18 (17) 19 (25) RUN 8124
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 8125
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8126
EXCHANGE_ACCEPT 20 (20) 21 (16) RUN 8126
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8127
EXCHANGE_ACCEPT 35 (27) 36 (34) RUN 8127
EXCHANGE_ACCEPT 33 (41) 34 (32) RUN 8127
EXCHANGE_ACCEPT 29 (36) 30 (24) RUN 8127
EXCHANGE_ACCEPT 19 (17) 20 (16) RUN 8127
EXCHANGE_ACCEPT 21 (20) 22 (14) RUN 8127
EXCHANGE_ACCEPT 40 (39) 41 (35) RUN 8128
EXCHANGE_ACCEPT 34 (41) 35 (34) RUN 8128
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8128
EXCHANGE_ACCEPT 18 (25) 19 (16) RUN 8128
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 8129
EXCHANGE_ACCEPT 17 (15) 18 (16) RUN 8129
EXCHANGE_ACCEPT 21 (14) 22 (20) RUN 8129
EXCHANGE_ACCEPT 42 (30) 43 (42) RUN 8130
EXCHANGE_ACCEPT 6 (12) 7 (8) RUN 8130
EXCHANGE_ACCEPT 40 (35) 41 (39) RUN 8130
EXCHANGE_ACCEPT 16 (19) 17 (16) RUN 8130
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 8131
EXCHANGE_ACCEPT 17 (19) 18 (15) RUN 8131
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 8132
EXCHANGE_ACCEPT 16 (16) 17 (15) RUN 8132
EXCHANGE_ACCEPT 43 (42) 44 (30) RUN 8133
EXCHANGE_ACCEPT 33 (32) 34 (34) RUN 8133
EXCHANGE_ACCEPT 17 (16) 18 (19) RUN 8133
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8134
EXCHANGE_ACCEPT 18 (16) 19 (25) RUN 8134
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8135
EXCHANGE_ACCEPT 33 (34) 34 (32) RUN 8135
EXCHANGE_ACCEPT 38 (38) 39 (37) RUN 8136
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8136
EXCHANGE_ACCEPT 18 (25) 19 (16) RUN 8136
EXCHANGE_ACCEPT 41 (35) 42 (43) RUN 8137
EXCHANGE_ACCEPT 43 (42) 44 (30) RUN 8137
EXCHANGE_ACCEPT 17 (19) 18 (16) RUN 8137
EXCHANGE_ACCEPT 18 (19) 19 (25) RUN 8138
EXCHANGE_ACCEPT 16 (15) 17 (16) RUN 8138
EXCHANGE_ACCEPT 41 (43) 42 (35) RUN 8139
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8139
EXCHANGE_ACCEPT 17 (15) 18 (25) RUN 8139
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 8140
EXCHANGE_ACCEPT 16 (16) 17 (25) RUN 8140
EXCHANGE_ACCEPT 28 (28) 29 (24) RUN 8140
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8141
EXCHANGE_ACCEPT 35 (41) 36 (27) RUN 8141
EXCHANGE_ACCEPT 17 (16) 18 (15) RUN 8141
EXCHANGE_ACCEPT 42 (42) 43 (30) RUN 8142
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8142
EXCHANGE_ACCEPT 18 (16) 19 (19) RUN 8142
EXCHANGE_ACCEPT 28 (24) 29 (28) RUN 8142
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8143
EXCHANGE_ACCEPT 19 (16) 20 (17) RUN 8143
EXCHANGE_ACCEPT 25 (29) 26 (26) RUN 8143
EXCHANGE_ACCEPT 42 (30) 43 (43) RUN 8144
EXCHANGE_ACCEPT 4 (10) 5 (0) RUN 8144
EXCHANGE_ACCEPT 38 (37) 39 (38) RUN 8144
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8144
EXCHANGE_ACCEPT 24 (23) 25 (26) RUN 8144
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8145
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 8146
EXCHANGE_ACCEPT 10 (9) 11 (4) RUN 8146
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8146
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8147
EXCHANGE_ACCEPT 33 (32) 34 (34) RUN 8147
EXCHANGE_ACCEPT 17 (25) 18 (19) RUN 8147
EXCHANGE_ACCEPT 19 (17) 20 (16) RUN 8147
EXCHANGE_ACCEPT 40 (39) 41 (35) RUN 8148
EXCHANGE_ACCEPT 42 (42) 43 (30) RUN 8148
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8148
EXCHANGE_ACCEPT 24 (26) 25 (23) RUN 8148
EXCHANGE_ACCEPT 41 (39) 42 (30) RUN 8149
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8149
EXCHANGE_ACCEPT 36 (41) 37 (44) RUN 8150
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8150
EXCHANGE_ACCEPT 41 (30) 42 (39) RUN 8151
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 8151
EXCHANGE_ACCEPT 35 (27) 36 (44) RUN 8151
EXCHANGE_ACCEPT 19 (16) 20 (17) RUN 8151
EXCHANGE_ACCEPT 21 (20) 22 (14) RUN 8151
EXCHANGE_ACCEPT 36 (27) 37 (41) RUN 8152
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8152
EXCHANGE_ACCEPT 41 (39) 42 (30) RUN 8153
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8153
EXCHANGE_ACCEPT 35 (44) 36 (41) RUN 8153
EXCHANGE_ACCEPT 21 (14) 22 (20) RUN 8153
EXCHANGE_ACCEPT 38 (38) 39 (37) RUN 8154
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8154
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 8155
EXCHANGE_ACCEPT 41 (30) 42 (39) RUN 8155
EXCHANGE_ACCEPT 17 (19) 18 (25) RUN 8155
EXCHANGE_ACCEPT 40 (35) 41 (39) RUN 8156
EXCHANGE_ACCEPT 38 (37) 39 (38) RUN 8156
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8156
EXCHANGE_ACCEPT 22 (14) 23 (18) RUN 8156
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8157
EXCHANGE_ACCEPT 35 (41) 36 (44) RUN 8157
EXCHANGE_ACCEPT 31 (33) 32 (40) RUN 8157
EXCHANGE_ACCEPT 17 (15) 18 (19) RUN 8157
EXCHANGE_ACCEPT 19 (17) 20 (16) RUN 8157
EXCHANGE_ACCEPT 42 (30) 43 (43) RUN 8158
EXCHANGE_ACCEPT 36 (41) 37 (27) RUN 8158
EXCHANGE_ACCEPT 16 (25) 17 (19) RUN 8158
EXCHANGE_ACCEPT 20 (17) 21 (20) RUN 8158
EXCHANGE_ACCEPT 24 (23) 25 (26) RUN 8158
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8159
EXCHANGE_ACCEPT 35 (44) 36 (27) RUN 8159
EXCHANGE_ACCEPT 17 (25) 18 (15) RUN 8159
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 8160
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8160
EXCHANGE_ACCEPT 24 (26) 25 (23) RUN 8160
EXCHANGE_ACCEPT 5 (10) 6 (8) RUN 8161
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8161
EXCHANGE_ACCEPT 39 (37) 40 (39) RUN 8161
EXCHANGE_ACCEPT 35 (27) 36 (44) RUN 8161
EXCHANGE_ACCEPT 31 (40) 32 (33) RUN 8161
EXCHANGE_ACCEPT 17 (19) 18 (25) RUN 8161
EXCHANGE_ACCEPT 25 (26) 26 (29) RUN 8161
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8162
EXCHANGE_ACCEPT 22 (18) 23 (14) RUN 8162
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 8163
EXCHANGE_ACCEPT 33 (34) 34 (32) RUN 8163
EXCHANGE_ACCEPT 4 (0) 5 (8) RUN 8164
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 8164
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8164
EXCHANGE_ACCEPT 24 (23) 25 (29) RUN 8164
EXCHANGE_ACCEPT 41 (35) 42 (43) RUN 8165
EXCHANGE_ACCEPT 43 (42) 44 (30) RUN 8165
EXCHANGE_ACCEPT 17 (25) 18 (19) RUN 8165
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8166
EXCHANGE_ACCEPT 41 (43) 42 (35) RUN 8167
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 8167
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8167
EXCHANGE_ACCEPT 27 (31) 28 (28) RUN 8167
EXCHANGE_ACCEPT 40 (39) 41 (35) RUN 8168
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8168
EXCHANGE_ACCEPT 41 (39) 42 (43) RUN 8169
EXCHANGE_ACCEPT 43 (42) 44 (30) RUN 8169
EXCHANGE_ACCEPT 35 (44) 36 (27) RUN 8169
EXCHANGE_ACCEPT 17 (19) 18 (25) RUN 8169
EXCHANGE_ACCEPT 32 (40) 33 (32) RUN 8170
EXCHANGE_ACCEPT 18 (19) 19 (16) RUN 8170
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8170
EXCHANGE_ACCEPT 30 (36) 31 (33) RUN 8170
EXCHANGE_ACCEPT 20 (20) 21 (17) RUN 8170
EXCHANGE_ACCEPT 22 (14) 23 (18) RUN 8170
EXCHANGE_ACCEPT 24 (29) 25 (23) RUN 8170
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8171
EXCHANGE_ACCEPT 27 (28) 28 (31) RUN 8171
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8172
EXCHANGE_ACCEPT 18 (16) 19 (19) RUN 8172
EXCHANGE_ACCEPT 24 (23) 25 (29) RUN 8172
EXCHANGE_ACCEPT 43 (42) 44 (30) RUN 8173
EXCHANGE_ACCEPT 41 (43) 42 (39) RUN 8173
EXCHANGE_ACCEPT 16 (15) 17 (25) RUN 8174
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8175
EXCHANGE_ACCEPT 35 (27) 36 (44) RUN 8175
EXCHANGE_ACCEPT 17 (15) 18 (19) RUN 8175
EXCHANGE_ACCEPT 40 (35) 41 (39) RUN 8176
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 8176
EXCHANGE_ACCEPT 32 (32) 33 (40) RUN 8176
EXCHANGE_ACCEPT 16 (25) 17 (19) RUN 8176
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8177
EXCHANGE_ACCEPT 35 (44) 36 (27) RUN 8177
EXCHANGE_ACCEPT 17 (25) 18 (15) RUN 8177
EXCHANGE_ACCEPT 19 (16) 20 (17) RUN 8177
EXCHANGE_ACCEPT 32 (40) 33 (32) RUN 8178
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8178
EXCHANGE_ACCEPT 22 (18) 23 (14) RUN 8178
EXCHANGE_ACCEPT 43 (30) 44 (43) RUN 8179
EXCHANGE_ACCEPT 33 (40) 34 (34) RUN 8179
EXCHANGE_ACCEPT 42 (42) 43 (43) RUN 8180
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8180
EXCHANGE_ACCEPT 20 (16) 21 (20) RUN 8180
EXCHANGE_ACCEPT 43 (42) 44 (30) RUN 8181
EXCHANGE_ACCEPT 17 (15) 18 (25) RUN 8181
EXCHANGE_ACCEPT 21 (16) 22 (14) RUN 8181
EXCHANGE_ACCEPT 42 (43) 43 (30) RUN 8182
EXCHANGE_ACCEPT 40 (39) 41 (35) RUN 8182
EXCHANGE_ACCEPT 16 (19) 17 (25) RUN 8182
EXCHANGE_ACCEPT 28 (28) 29 (24) RUN 8182
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 8183
EXCHANGE_ACCEPT 39 (37) 40 (35) RUN 8183
EXCHANGE_ACCEPT 17 (19) 18 (15) RUN 8183
EXCHANGE_ACCEPT 21 (14) 22 (16) RUN 8183
EXCHANGE_ACCEPT 40 (37) 41 (39) RUN 8184
EXCHANGE_ACCEPT 34 (40) 35 (27) RUN 8184
EXCHANGE_ACCEPT 16 (25) 17 (15) RUN 8184
EXCHANGE_ACCEPT 22 (14) 23 (18) RUN 8184
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8185
EXCHANGE_ACCEPT 17 (25) 18 (19) RUN 8185
EXCHANGE_ACCEPT 29 (28) 30 (33) RUN 8185
EXCHANGE_ACCEPT 10 (4) 11 (9) RUN 8186
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8186
EXCHANGE_ACCEPT 24 (29) 25 (23) RUN 8186
EXCHANGE_ACCEPT 43 (43) 44 (42) RUN 8187
EXCHANGE_ACCEPT 37 (41) 38 (38) RUN 8187
EXCHANGE_ACCEPT 34 (27) 35 (40) RUN 8188
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8188
EXCHANGE_ACCEPT 43 (42) 44 (43) RUN 8189
EXCHANGE_ACCEPT 37 (38) 38 (41) RUN 8189
EXCHANGE_ACCEPT 33 (34) 34 (40) RUN 8189
EXCHANGE_ACCEPT 29 (33) 30 (28) RUN 8189
EXCHANGE_ACCEPT 42 (30) 43 (43) RUN 8190
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8190
EXCHANGE_ACCEPT 28 (24) 29 (28) RUN 8190
EXCHANGE_ACCEPT 20 (20) 21 (16) RUN 8190
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8191
EXCHANGE_ACCEPT 39 (35) 40 (39) RUN 8191
EXCHANGE_ACCEPT 25 (29) 26 (26) RUN 8191
EXCHANGE_ACCEPT 16 (19) 17 (15) RUN 8192
EXCHANGE_ACCEPT 22 (18) 23 (14) RUN 8192
EXCHANGE_ACCEPT 43 (42) 44 (30) RUN 8193
EXCHANGE_ACCEPT 33 (40) 34 (34) RUN 8193
EXCHANGE_ACCEPT 19 (17) 20 (16) RUN 8193
EXCHANGE_ACCEPT 40 (35) 41 (37) RUN 8194
EXCHANGE_ACCEPT 16 (15) 17 (19) RUN 8194
EXCHANGE_ACCEPT 18 (25) 19 (16) RUN 8194
EXCHANGE_ACCEPT 39 (39) 40 (37) RUN 8195
EXCHANGE_ACCEPT 43 (30) 44 (42) RUN 8195
EXCHANGE_ACCEPT 35 (27) 36 (44) RUN 8195
EXCHANGE_ACCEPT 31 (36) 32 (32) RUN 8195
EXCHANGE_ACCEPT 13 (21) 14 (11) RUN 8195
EXCHANGE_ACCEPT 17 (15) 18 (16) RUN 8195
EXCHANGE_ACCEPT 40 (39) 41 (35) RUN 8196
EXCHANGE_ACCEPT 42 (43) 43 (42) RUN 8196
EXCHANGE_ACCEPT 16 (19) 17 (16) RUN 8196
EXCHANGE_ACCEPT 39 (37) 40 (35) RUN 8197
EXCHANGE_ACCEPT 43 (43) 44 (30) RUN 8197
EXCHANGE_ACCEPT 17 (19) 18 (15) RUN 8197
EXCHANGE_ACCEPT 31 (32) 32 (36) RUN 8197
EXCHANGE_ACCEPT 25 (26) 26 (29) RUN 8197
EXCHANGE_ACCEPT 42 (42) 43 (30) RUN 8198
